id,label,label_str,source,category,duplicate_group,heldout_category,split
article_0371,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,302,Chính trị & An ninh,train
article_0372,0,Non-clickbait,Thanh Niên,Other,303,Chính trị & An ninh,train
article_0373,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,304,Chính trị & An ninh,train
article_0374,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,305,Chính trị & An ninh,train
article_0375,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,306,Chính trị & An ninh,train
article_0376,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,307,Chính trị & An ninh,train
article_0377,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,308,Chính trị & An ninh,train
article_0378,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,309,Chính trị & An ninh,train
article_0379,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,310,Chính trị & An ninh,train
article_0380,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,311,Chính trị & An ninh,train
article_0381,0,Non-clickbait,Thanh Niên,Other,119,Chính trị & An ninh,train
article_0382,0,Non-clickbait,Thanh Niên,Other,312,Chính trị & An ninh,train
article_0383,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,313,Chính trị & An ninh,train
article_0384,0,Non-clickbait,Thanh Niên,Tin tức tổng hợp,314,Chính trị & An ninh,train
article_0385,0,Non-clickbait,Thanh Niên,Other,315,Chính trị & An ninh,train
article_0386,0,Non-clickbait,Thanh Niên,Other,316,Chính trị & An ninh,train
article_0387,0,Non-clickbait,Thanh Niên,Other,317,Chính trị & An ninh,train
article_0388,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,318,Chính trị & An ninh,train
article_0389,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,319,Chính trị & An ninh,train
article_0390,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,320,Chính trị & An ninh,train
article_0392,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,321,Chính trị & An ninh,train
article_0396,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,322,Chính trị & An ninh,train
article_0398,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,323,Chính trị & An ninh,train
article_0400,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,324,Chính trị & An ninh,train
article_0401,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,325,Chính trị & An ninh,train
article_0402,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,326,Chính trị & An ninh,train
article_0404,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,327,Chính trị & An ninh,train
article_0405,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,328,Chính trị & An ninh,train
article_0406,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,329,Chính trị & An ninh,train
article_0407,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,330,Chính trị & An ninh,train
article_0408,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,331,Chính trị & An ninh,train
article_0409,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,332,Chính trị & An ninh,train
article_0410,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,333,Chính trị & An ninh,train
article_0411,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,334,Chính trị & An ninh,train
article_0412,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,335,Chính trị & An ninh,train
article_0413,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,336,Chính trị & An ninh,train
article_0414,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,337,Chính trị & An ninh,train
article_0415,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,338,Chính trị & An ninh,train
article_0416,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,339,Chính trị & An ninh,train
article_0418,0,Non-clickbait,VietNamNet,Tin tức tổng hợp,340,Chính trị & An ninh,train
article_0420,1,Clickbait,Kênh14,Thể thao,341,Chính trị & An ninh,train
article_0421,1,Clickbait,Kênh14,Thể thao,342,Chính trị & An ninh,train
article_0422,1,Clickbait,Kênh14,Thể thao,343,Chính trị & An ninh,train
article_0423,1,Clickbait,Kênh14,Thể thao,344,Chính trị & An ninh,train
article_0424,1,Clickbait,Kênh14,Thể thao,345,Chính trị & An ninh,train
article_0425,0,Non-clickbait,Kênh14,Thể thao,346,Chính trị & An ninh,train
article_0426,1,Clickbait,SaoStar,Sức khỏe & Đời sống,347,Chính trị & An ninh,train
article_0427,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,348,Chính trị & An ninh,train
article_0429,1,Clickbait,SaoStar,Sức khỏe & Đời sống,349,Chính trị & An ninh,train
article_0430,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,350,Chính trị & An ninh,train
article_0431,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,351,Chính trị & An ninh,train
article_0432,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,352,Chính trị & An ninh,train
article_0433,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,353,Chính trị & An ninh,train
article_0435,1,Clickbait,SaoStar,Sức khỏe & Đời sống,354,Chính trị & An ninh,train
article_0439,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,355,Chính trị & An ninh,train
article_0440,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,356,Chính trị & An ninh,train
article_0441,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,357,Chính trị & An ninh,train
article_0442,1,Clickbait,SaoStar,Sức khỏe & Đời sống,358,Chính trị & An ninh,train
article_0443,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,359,Chính trị & An ninh,train
article_0444,1,Clickbait,SaoStar,Sức khỏe & Đời sống,360,Chính trị & An ninh,train
article_0446,1,Clickbait,SaoStar,Sức khỏe & Đời sống,361,Chính trị & An ninh,train
article_0447,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,362,Chính trị & An ninh,train
article_0449,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,363,Chính trị & An ninh,train
article_0452,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,364,Chính trị & An ninh,train
article_0453,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,365,Chính trị & An ninh,train
article_0454,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,366,Chính trị & An ninh,train
article_0455,0,Non-clickbait,SaoStar,Sức khỏe & Đời sống,367,Chính trị & An ninh,train
article_0457,0,Non-clickbait,24h,Quốc tế,368,Chính trị & An ninh,train
article_0460,0,Non-clickbait,24h,Quốc tế,369,Chính trị & An ninh,train
article_0462,0,Non-clickbait,24h,Quốc tế,370,Chính trị & An ninh,train
article_0463,0,Non-clickbait,24h,Quốc tế,371,Chính trị & An ninh,train
article_0464,0,Non-clickbait,24h,Quốc tế,372,Chính trị & An ninh,train
article_0465,0,Non-clickbait,24h,Quốc tế,373,Chính trị & An ninh,train
article_0466,0,Non-clickbait,24h,Quốc tế,374,Chính trị & An ninh,train
article_0467,0,Non-clickbait,24h,Quốc tế,375,Chính trị & An ninh,train
article_0468,0,Non-clickbait,24h,Quốc tế,376,Chính trị & An ninh,train
article_0470,0,Non-clickbait,24h,Quốc tế,377,Chính trị & An ninh,train
article_0471,0,Non-clickbait,24h,Quốc tế,378,Chính trị & An ninh,train
article_0472,0,Non-clickbait,24h,Quốc tế,379,Chính trị & An ninh,train
article_0473,0,Non-clickbait,24h,Quốc tế,380,Chính trị & An ninh,train
article_0474,0,Non-clickbait,24h,Quốc tế,381,Chính trị & An ninh,train
article_0477,0,Non-clickbait,24h,Quốc tế,382,Chính trị & An ninh,train
article_0478,0,Non-clickbait,24h,Quốc tế,383,Chính trị & An ninh,train
article_0479,0,Non-clickbait,24h,Quốc tế,384,Chính trị & An ninh,train
article_0482,1,Clickbait,24h,Quốc tế,385,Chính trị & An ninh,train
article_0483,0,Non-clickbait,24h,Quốc tế,386,Chính trị & An ninh,train
article_0484,0,Non-clickbait,24h,Quốc tế,387,Chính trị & An ninh,train
article_0485,0,Non-clickbait,24h,Quốc tế,388,Chính trị & An ninh,train
article_0486,0,Non-clickbait,24h,Quốc tế,389,Chính trị & An ninh,train
article_0487,0,Non-clickbait,24h,Quốc tế,390,Chính trị & An ninh,train
article_0488,0,Non-clickbait,24h,Quốc tế,391,Chính trị & An ninh,train
article_0489,1,Clickbait,24h,Quốc tế,392,Chính trị & An ninh,train
article_0490,0,Non-clickbait,24h,Tin tức tổng hợp,393,Chính trị & An ninh,train
article_0491,0,Non-clickbait,24h,Quốc tế,394,Chính trị & An ninh,train
article_0492,0,Non-clickbait,24h,Quốc tế,395,Chính trị & An ninh,train
article_0496,0,Non-clickbait,Báo Mới,Quốc tế,396,Chính trị & An ninh,train
article_0497,0,Non-clickbait,Báo Mới,Quốc tế,397,Chính trị & An ninh,train
article_0498,0,Non-clickbait,Báo Mới,Quốc tế,398,Chính trị & An ninh,train
article_0499,1,Clickbait,Báo Mới,Quốc tế,399,Chính trị & An ninh,train
article_0500,0,Non-clickbait,Báo Mới,Quốc tế,400,Chính trị & An ninh,train
article_0501,0,Non-clickbait,Báo Mới,Quốc tế,401,Chính trị & An ninh,train
article_0502,0,Non-clickbait,Báo Mới,Quốc tế,402,Chính trị & An ninh,train
article_0503,0,Non-clickbait,Báo Mới,Quốc tế,403,Chính trị & An ninh,train
article_0506,0,Non-clickbait,Báo Mới,Quốc tế,404,Chính trị & An ninh,train
article_0508,0,Non-clickbait,Báo Mới,Quốc tế,405,Chính trị & An ninh,train
article_0509,0,Non-clickbait,Báo Mới,Quốc tế,406,Chính trị & An ninh,train
article_0510,0,Non-clickbait,Báo Mới,Quốc tế,407,Chính trị & An ninh,train
article_0511,0,Non-clickbait,Báo Mới,Quốc tế,408,Chính trị & An ninh,train
article_0512,0,Non-clickbait,Báo Mới,Quốc tế,409,Chính trị & An ninh,train
article_0513,0,Non-clickbait,Báo Mới,Quốc tế,410,Chính trị & An ninh,train
article_0516,0,Non-clickbait,Báo Mới,Quốc tế,411,Chính trị & An ninh,train
article_0518,1,Clickbait,Báo Mới,Quốc tế,412,Chính trị & An ninh,train
article_0519,0,Non-clickbait,Báo Mới,Quốc tế,413,Chính trị & An ninh,train
article_0521,0,Non-clickbait,Báo Mới,Quốc tế,414,Chính trị & An ninh,train
article_0522,0,Non-clickbait,Báo Mới,Quốc tế,415,Chính trị & An ninh,train
article_0523,0,Non-clickbait,Báo Mới,Quốc tế,416,Chính trị & An ninh,train
article_0524,0,Non-clickbait,Báo Mới,Quốc tế,417,Chính trị & An ninh,train
article_0525,0,Non-clickbait,Báo Mới,Quốc tế,418,Chính trị & An ninh,train
article_0526,0,Non-clickbait,Báo Mới,Quốc tế,419,Chính trị & An ninh,train
article_0527,0,Non-clickbait,Báo Mới,Quốc tế,420,Chính trị & An ninh,train
article_0528,0,Non-clickbait,Báo Mới,Quốc tế,421,Chính trị & An ninh,train
article_0530,0,Non-clickbait,Báo Mới,Quốc tế,422,Chính trị & An ninh,train
article_0531,0,Non-clickbait,Báo Mới,Quốc tế,423,Chính trị & An ninh,train
article_0535,1,Clickbait,Báo Mới,Quốc tế,424,Chính trị & An ninh,train
article_0536,0,Non-clickbait,Báo Mới,Quốc tế,425,Chính trị & An ninh,train
article_0537,0,Non-clickbait,Báo Mới,Quốc tế,426,Chính trị & An ninh,train
article_0538,0,Non-clickbait,Báo Mới,Quốc tế,427,Chính trị & An ninh,train
article_0539,0,Non-clickbait,Báo Mới,Quốc tế,428,Chính trị & An ninh,train
article_0540,0,Non-clickbait,Báo Mới,Quốc tế,429,Chính trị & An ninh,train
article_0541,0,Non-clickbait,Báo Mới,Quốc tế,430,Chính trị & An ninh,train
article_0542,0,Non-clickbait,Báo Mới,Quốc tế,431,Chính trị & An ninh,train
article_0544,0,Non-clickbait,Báo Mới,Quốc tế,432,Chính trị & An ninh,train
article_0545,0,Non-clickbait,Báo Mới,Quốc tế,433,Chính trị & An ninh,train
article_0547,0,Non-clickbait,Báo Mới,Quốc tế,434,Chính trị & An ninh,train
article_0548,0,Non-clickbait,Báo Mới,Quốc tế,435,Chính trị & An ninh,train
article_0549,0,Non-clickbait,Báo Mới,Quốc tế,436,Chính trị & An ninh,train
article_0550,0,Non-clickbait,Báo Mới,Quốc tế,437,Chính trị & An ninh,train
article_0551,0,Non-clickbait,Báo Mới,Quốc tế,438,Chính trị & An ninh,train
article_0552,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,439,Chính trị & An ninh,train
article_0553,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,440,Chính trị & An ninh,train
article_0555,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,441,Chính trị & An ninh,train
article_0559,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,442,Chính trị & An ninh,train
article_0560,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,443,Chính trị & An ninh,train
article_0561,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,444,Chính trị & An ninh,train
article_0562,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,445,Chính trị & An ninh,train
article_0563,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,446,Chính trị & An ninh,train
article_0564,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,447,Chính trị & An ninh,train
article_0565,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,448,Chính trị & An ninh,train
article_0566,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,449,Chính trị & An ninh,train
article_0567,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,450,Chính trị & An ninh,train
article_0568,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,451,Chính trị & An ninh,train
article_0569,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,452,Chính trị & An ninh,train
article_0570,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,453,Chính trị & An ninh,train
article_0571,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,454,Chính trị & An ninh,train
article_0572,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,455,Chính trị & An ninh,train
article_0573,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,456,Chính trị & An ninh,train
article_0574,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,457,Chính trị & An ninh,train
article_0576,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,458,Chính trị & An ninh,train
article_0578,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,459,Chính trị & An ninh,train
article_0579,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,460,Chính trị & An ninh,train
article_0580,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,461,Chính trị & An ninh,train
article_0582,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,462,Chính trị & An ninh,train
article_0583,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,463,Chính trị & An ninh,train
article_0584,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,464,Chính trị & An ninh,train
article_0585,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,465,Chính trị & An ninh,train
article_0586,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,466,Chính trị & An ninh,train
article_0587,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,467,Chính trị & An ninh,train
article_0588,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,468,Chính trị & An ninh,train
article_0589,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,469,Chính trị & An ninh,train
article_0590,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,470,Chính trị & An ninh,train
article_0591,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,471,Chính trị & An ninh,train
article_0592,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,472,Chính trị & An ninh,train
article_0593,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,473,Chính trị & An ninh,train
article_0594,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,474,Chính trị & An ninh,train
article_0595,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,475,Chính trị & An ninh,train
article_0596,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,476,Chính trị & An ninh,train
article_0597,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,477,Chính trị & An ninh,train
article_0598,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,478,Chính trị & An ninh,train
article_0599,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,479,Chính trị & An ninh,train
article_0600,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,480,Chính trị & An ninh,train
article_0601,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,481,Chính trị & An ninh,train
article_0602,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,482,Chính trị & An ninh,train
article_0603,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,483,Chính trị & An ninh,train
article_0604,0,Non-clickbait,VnExpress,Kinh doanh & Kinh tế,484,Chính trị & An ninh,train
article_0605,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,485,Chính trị & An ninh,test
article_0606,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,486,Chính trị & An ninh,test
article_0607,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,487,Chính trị & An ninh,test
article_0609,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,488,Chính trị & An ninh,test
article_0610,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,489,Chính trị & An ninh,test
article_0611,0,Non-clickbait,Tuổi Trẻ,Other,490,Chính trị & An ninh,train
article_0612,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,491,Chính trị & An ninh,test
article_0613,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,492,Chính trị & An ninh,test
article_0614,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,493,Chính trị & An ninh,test
article_0615,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,494,Chính trị & An ninh,test
article_0618,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,495,Chính trị & An ninh,test
article_0619,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,496,Chính trị & An ninh,test
article_0620,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,497,Chính trị & An ninh,test
article_0621,0,Non-clickbait,Thanh Niên,Quốc tế,498,Chính trị & An ninh,train
article_0622,0,Non-clickbait,Thanh Niên,Quốc tế,499,Chính trị & An ninh,train
article_0624,0,Non-clickbait,Thanh Niên,Other,500,Chính trị & An ninh,train
article_0625,0,Non-clickbait,Thanh Niên,Quốc tế,501,Chính trị & An ninh,train
