id,split,label,label_str,source,category,publish_dt,duplicate_group
article_1520,test,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 09:02:00.000,1119
article_1521,test,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 07:33:00.000,1120
article_1524,test,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 05:45:00.000,1123
article_1525,test,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-22 05:30:00.000,1124
article_1532,test,0,Non-clickbait,Kênh14,Other,2025-06-23 14:37:00.000,1130
article_1534,test,0,Non-clickbait,Kênh14,Other,2025-06-23 13:01:00.000,1131
article_1542,test,0,Non-clickbait,SaoStar,Thể thao,2025-06-22 12:49:01.061,1136
article_1543,test,1,Clickbait,SaoStar,Thể thao,2025-06-22 12:28:59.410,1137
article_1547,test,0,Non-clickbait,SaoStar,Thể thao,2025-06-22 07:47:34.885,1141
article_1548,test,0,Non-clickbait,SaoStar,Thể thao,2025-06-22 07:10:43.068,1142
article_1556,test,1,Clickbait,SaoStar,Thể thao,2025-06-21 10:03:08.670,2859
article_1557,test,0,Non-clickbait,SaoStar,Thể thao,2025-06-21 09:38:51.237,1145
article_1558,test,0,Non-clickbait,SaoStar,Thể thao,2025-06-21 05:18:11.564,1146
article_1568,test,0,Non-clickbait,24h,Thể thao,2025-06-23 03:18:00.000,1153
article_1569,test,0,Non-clickbait,24h,Thể thao,2025-06-23 03:53:00.000,1154
article_1579,test,0,Non-clickbait,24h,Thể thao,2025-06-23 00:10:00.000,1163
article_1593,test,0,Non-clickbait,24h,Thể thao,2025-06-22 11:56:00.000,1173
article_1594,test,0,Non-clickbait,24h,Thể thao,2025-06-22 10:33:00.000,1174
article_1598,test,1,Clickbait,24h,Thể thao,2025-06-21 22:30:00.000,2866
article_1604,test,0,Non-clickbait,24h,Thể thao,2025-06-22 20:44:00.000,1180
article_1612,test,0,Non-clickbait,24h,Thể thao,2025-06-21 20:28:00.000,1186
article_1619,test,1,Clickbait,24h,Thể thao,2025-06-22 01:59:00.000,2870
article_1625,test,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,1194
article_1626,test,0,Non-clickbait,24h,Thể thao,2025-06-22 20:43:45.000,1195
article_1634,test,1,Clickbait,Báo Mới,Other,2025-06-23 05:14:41.000,2876
article_1636,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 06:53:00.000,1202
article_1639,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:28:00.000,1205
article_1640,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:12:00.000,1206
article_1646,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:53:00.000,1212
article_1647,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:50:00.000,1213
article_1651,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:31:00.000,1217
article_1652,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:28:00.000,1218
article_1662,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:12:00.000,1228
article_1665,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:05:00.000,1231
article_1669,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 06:42:00.000,1235
article_1679,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 06:01:00.000,1245
article_1683,test,1,Clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:46:00.000,2877
article_1686,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 05:43:00.000,1251
article_1690,test,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 05:34:29.000,1255
article_1694,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 04:17:00.000,1259
article_1698,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 07:07:00.000,1262
article_1704,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 23:42:00.000,1265
article_1707,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 03:56:00.000,1266
article_1719,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 02:40:00.000,1272
article_1725,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 05:34:00.000,1275
article_1727,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 05:56:00.000,2879
article_1729,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 03:03:00.000,1277
article_1736,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 15:07:00.000,1283
article_1737,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 14:30:00.000,1284
article_1739,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 13:35:00.000,1286
article_1741,test,1,Clickbait,VnExpress,Thể thao,2025-06-22 05:29:00.000,1288
article_1742,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 09:41:00.000,1289
article_1743,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 05:07:00.000,1290
article_1744,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 03:56:00.000,1291
article_1747,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-22 05:48:00.000,2881
article_1752,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 12:53:00.000,1296
article_1756,test,0,Non-clickbait,VnExpress,Thể thao,2025-06-21 05:48:00.000,1300
article_1761,test,1,Clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-22 08:45:03.000,2882
article_1763,test,0,Non-clickbait,Tuổi Trẻ,Du lịch & Ẩm thực,2025-06-21 16:27:13.000,1304
article_1780,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:24:00.000,1320
article_1782,test,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-23 01:00:00.000,2883
article_1786,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 01:35:00.000,1323
article_1787,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-20 13:10:00.000,1324
article_1799,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-22 12:05:00.000,1331
article_1808,test,1,Clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 22:00:00.000,2891
article_1814,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-21 09:10:00.000,1343
article_1826,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-16 08:31:00.000,1352
article_1827,test,0,Non-clickbait,Thanh Niên,Giáo dục & Học đường,2025-06-15 09:46:00.000,1353
article_1852,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 07:47:00.000,1357
article_1857,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-19 05:20:00.000,1360
article_1859,test,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 12:17:00.000,1361
article_1865,test,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:22:00.000,2900
article_1879,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-04 23:00:00.000,2910
article_1883,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-03 08:50:11.934,2914
article_1887,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-01 03:00:00.000,2918
article_1889,test,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-05-31 13:00:00.000,1370
article_1898,test,0,Non-clickbait,24h,Thể thao,2025-06-20 17:39:00.000,1374
article_1911,test,0,Non-clickbait,24h,Thể thao,2025-06-21 17:03:00.000,1385
article_1917,test,0,Non-clickbait,24h,Thể thao,2025-06-21 09:01:00.000,1390
article_1918,test,1,Clickbait,Báo Mới,Thể thao,2025-06-23 06:10:40.000,1391
article_1923,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:53:00.000,1394
article_1936,test,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:01:05.000,2929
article_1941,test,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 06:30:00.000,1405
article_1944,test,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 05:30:00.000,1408
article_1954,test,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 04:40:00.000,1415
article_1961,test,0,Non-clickbait,VnExpress,Other,2025-06-23 05:01:00.000,2937
article_1973,test,0,Non-clickbait,VnExpress,Other,2025-06-23 03:54:00.000,1423
article_1974,test,0,Non-clickbait,VnExpress,Other,2025-06-23 03:24:00.000,1424
article_1975,test,0,Non-clickbait,VnExpress,Other,2025-06-22 15:35:00.000,1425
article_1977,test,1,Clickbait,VnExpress,Other,2025-06-22 08:14:00.000,2940
article_1982,test,0,Non-clickbait,VnExpress,Other,2025-06-22 09:11:00.000,1430
article_1993,test,0,Non-clickbait,VnExpress,Other,2025-06-22 02:25:00.000,1439
article_1998,test,1,Clickbait,VnExpress,Other,2025-06-21 04:03:00.000,2944
article_2001,test,0,Non-clickbait,VnExpress,Other,2025-06-21 12:40:00.000,1442
article_2002,test,0,Non-clickbait,VnExpress,Other,2025-06-21 09:20:00.000,1443
article_2004,test,0,Non-clickbait,VnExpress,Other,2025-06-21 03:29:00.000,1445
article_2007,test,0,Non-clickbait,VnExpress,Other,2025-06-21 03:49:00.000,1448
article_2012,test,1,Clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-22 10:10:59.000,2946
article_2017,test,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-23 07:14:00.000,1454
article_2019,test,0,Non-clickbait,Tuổi Trẻ,Văn hóa & Nghệ thuật,2025-06-17 06:54:31.000,1456
article_2023,test,0,Non-clickbait,Tuổi Trẻ,Other,2025-06-23 03:27:11.000,1460
article_2028,test,1,Clickbait,Thanh Niên,Other,2025-06-22 01:12:00.000,2947
article_2030,test,1,Clickbait,Thanh Niên,Other,2025-06-21 23:27:00.000,2948
article_2031,test,1,Clickbait,Thanh Niên,Chính trị & An ninh,,2949
article_2044,test,0,Non-clickbait,Thanh Niên,Other,2025-06-21 06:24:00.000,1475
article_2048,test,1,Clickbait,Thanh Niên,Other,2025-06-21 03:33:00.000,2953
article_2049,test,0,Non-clickbait,Thanh Niên,Du lịch & Ẩm thực,2025-06-21 01:52:00.000,1477
article_2078,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 22:15:00.000,1498
article_2083,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-22 11:20:00.000,1500
article_2094,test,0,Non-clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-21 04:58:00.000,1506
article_2097,test,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-20 03:07:00.000,2966
article_2107,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-23 08:47:09.748,1516
article_2114,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 15:07:06.201,2969
article_2116,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-21 00:30:00.000,1518
article_2120,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-20 06:46:31.785,1520
article_2124,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 08:59:37.454,2972
article_2126,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 07:31:50.072,2974
article_2127,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 03:24:36.910,2975
article_2129,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-19 00:36:22.197,2976
article_2130,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 09:21:13.162,1522
article_2131,test,1,Clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 08:22:53.568,2977
article_2133,test,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-18 07:59:04.586,1524
article_2146,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-20 05:00:00.000,2986
article_2153,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-22 23:00:00.000,2989
article_2154,test,0,Non-clickbait,24h,Công nghệ & Khoa học,2025-06-22 11:00:00.000,1529
article_2155,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-18 11:00:00.000,2990
article_2169,test,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 03:05:00.000,2998
article_2176,test,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:28:25.000,1535
article_2178,test,1,Clickbait,Báo Mới,Other,2025-06-23 08:24:27.000,3002
article_2195,test,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 06:42:00.000,1546
article_2207,test,0,Non-clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 05:27:13.000,1553
article_2225,test,0,Non-clickbait,VnExpress,Other,2025-06-22 17:00:00.000,1563
article_2235,test,0,Non-clickbait,VnExpress,Other,2025-06-21 16:14:00.000,1571
article_2236,test,0,Non-clickbait,VnExpress,Other,2025-06-21 16:07:00.000,1572
article_2244,test,0,Non-clickbait,VnExpress,Other,2025-06-20 10:29:00.000,1578
article_2245,test,1,Clickbait,VnExpress,Other,2025-06-20 09:23:00.000,3016
article_2246,test,0,Non-clickbait,VnExpress,Other,2025-06-20 06:28:00.000,1579
article_2265,test,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-23 03:44:47.000,3019
article_2276,test,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-22 03:29:41.000,1598
article_2283,test,0,Non-clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-23 04:36:00.000,1602
article_2284,test,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-23 03:24:00.000,1603
article_2287,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 02:00:00.000,1604
article_2291,test,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-23 00:40:00.000,1608
article_2293,test,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-22 07:31:00.000,1610
article_2299,test,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-22 01:00:00.000,1616
article_2301,test,1,Clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-22 00:30:00.000,3026
article_2310,test,0,Non-clickbait,Thanh Niên,Other,2025-06-21 12:45:00.000,1624
article_2313,test,1,Clickbait,Thanh Niên,Other,2025-06-21 00:55:00.000,3029
article_2317,test,0,Non-clickbait,Thanh Niên,Other,2025-01-07 04:43:00.000,3030
article_2327,test,0,Non-clickbait,Thanh Niên,Other,2022-11-17 23:37:15.000,1636
article_2337,test,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-15 07:02:00.000,3035
article_2341,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-23 05:24:00.000,1644
article_2342,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-23 03:27:00.000,1645
article_2345,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 14:08:00.000,1648
article_2349,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 07:49:00.000,1650
article_2351,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-22 06:49:00.000,1651
article_2359,test,1,Clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-20 10:32:00.000,3042
article_2360,test,0,Non-clickbait,VietNamNet,Công nghệ & Khoa học,2025-06-19 22:55:00.000,3043
article_2367,test,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2025-06-23 10:03:00.000,1662
article_2370,test,0,Non-clickbait,Kênh14,Sức khỏe & Đời sống,2025-06-23 06:17:00.000,1665
article_2373,test,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-22 10:40:03.562,1666
article_2376,test,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-21 02:05:36.805,1667
article_2383,test,1,Clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-18 01:46:49.015,1669
article_2385,test,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-17 04:50:06.868,1670
article_2392,test,0,Non-clickbait,SaoStar,Kinh doanh & Kinh tế,2025-06-14 03:35:51.910,1673
article_2406,test,0,Non-clickbait,24h,Other,2025-06-22 05:00:00.000,1677
article_2422,test,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 09:00:00.000,3056
article_2426,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:04:00.000,1688
article_2431,test,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:37:00.000,1693
article_2433,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:33:49.000,1695
article_2439,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:28:16.000,1700
article_2440,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:27:22.000,1701
article_2441,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:26:00.000,1702
article_2447,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:20:00.000,1707
article_2465,test,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:53:27.000,3058
article_2482,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:26:54.000,1741
article_2484,test,0,Non-clickbait,VnExpress,Other,2025-06-23 09:45:00.000,1743
article_2497,test,0,Non-clickbait,VnExpress,Other,2025-06-22 06:00:00.000,1752
article_2506,test,0,Non-clickbait,VnExpress,Other,2025-06-21 02:06:00.000,1758
article_2511,test,0,Non-clickbait,VnExpress,Other,2025-06-20 08:27:00.000,1762
article_2518,test,0,Non-clickbait,VnExpress,Other,2025-06-19 09:17:00.000,1768
article_2520,test,0,Non-clickbait,VnExpress,Other,2025-06-19 05:09:00.000,1770
article_2525,test,0,Non-clickbait,VnExpress,Other,2025-06-19 04:00:00.000,1773
article_2530,test,0,Non-clickbait,VnExpress,Other,2025-06-18 06:51:00.000,1776
article_2535,test,1,Clickbait,VnExpress,Other,2025-06-17 13:00:00.000,3066
article_2560,test,0,Non-clickbait,Tuổi Trẻ,Thể thao,2022-06-01 09:12:20.000,1799
article_2564,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 05:06:00.000,1802
article_2572,test,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-20 13:30:00.000,1807
article_2573,test,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-19 13:30:00.000,1808
article_2577,test,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-17 13:30:00.000,3075
article_2579,test,1,Clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-16 13:30:00.000,3077
article_2580,test,1,Clickbait,Thanh Niên,Other,2025-06-23 09:33:00.000,3078
article_2582,test,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-23 09:07:00.000,1812
article_2585,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 07:33:00.000,1813
article_2587,test,0,Non-clickbait,Thanh Niên,Other,2025-06-23 06:04:00.000,1814
article_2596,test,0,Non-clickbait,Thanh Niên,Other,2025-01-31 00:48:00.000,1818
article_2612,test,1,Clickbait,Thanh Niên,Chính trị & An ninh,,3092
article_2613,test,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-22 22:00:00.000,1823
article_2618,test,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-19 22:01:00.000,1828
article_2632,test,1,Clickbait,VietNamNet,Chính trị & An ninh,2025-06-17 12:10:00.000,3097
article_2639,test,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-16 09:12:00.000,1842
article_2641,test,0,Non-clickbait,VietNamNet,Chính trị & An ninh,2025-06-13 09:16:00.000,1844
article_2643,test,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-06-23 08:22:52.672,1845
article_2644,test,1,Clickbait,SaoStar,Công nghệ & Khoa học,2025-06-20 07:44:00.292,3100
article_2645,test,1,Clickbait,SaoStar,Công nghệ & Khoa học,2025-06-18 07:55:40.405,3101
article_2659,test,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-05-08 08:55:35.070,1859
article_2660,test,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-05-07 11:21:55.973,1860
article_2662,test,1,Clickbait,SaoStar,Công nghệ & Khoa học,2025-05-02 08:15:31.199,3103
article_2669,test,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-04-16 17:42:52.644,1863
article_2673,test,0,Non-clickbait,24h,Other,2025-06-23 05:00:00.000,1866
article_2674,test,1,Clickbait,24h,Other,2025-06-23 04:00:00.000,3106
article_2675,test,0,Non-clickbait,24h,Other,2025-06-23 08:59:00.000,1867
article_2676,test,0,Non-clickbait,24h,Other,2025-06-23 08:00:00.000,1868
article_2678,test,0,Non-clickbait,24h,Other,2025-06-21 12:51:00.000,1869
article_2687,test,1,Clickbait,24h,Other,2025-06-22 06:00:00.000,3109
article_2690,test,0,Non-clickbait,24h,Other,2025-06-22 08:00:00.000,1874
article_2693,test,1,Clickbait,24h,Other,2025-06-23 08:00:00.000,3111
article_2694,test,0,Non-clickbait,24h,Other,2025-06-23 05:00:00.000,1876
article_2697,test,0,Non-clickbait,24h,Other,2024-06-30 16:47:58.000,1877
article_2699,test,0,Non-clickbait,24h,Other,2024-06-29 00:18:32.000,1879
article_2701,test,1,Clickbait,24h,Other,2025-06-21 06:00:00.000,3114
article_2704,test,1,Clickbait,24h,Other,2025-06-12 03:00:00.000,1883
article_2707,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:28:00.000,1886
article_2708,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:27:00.000,1887
article_2710,test,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:54:00.000,1889
article_2718,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:36:00.000,1897
article_2724,test,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:09:00.000,1903
article_2726,test,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:04:00.000,1904
article_2727,test,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:52:00.000,3116
article_2732,test,1,Clickbait,Báo Mới,Other,2025-06-23 08:27:04.000,3118
article_2741,test,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:22:00.000,1915
