id,label,label_str,source,category,publish_dt,split
article_1501,0,Non-clickbait,VietNamNet,Quốc tế,2025-06-23 07:30:00.000,test
article_2739,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:30:00.000,test
article_3348,1,Clickbait,Tuổi Trẻ,Kinh doanh & Kinh tế,2025-06-23 07:30:17.000,test
article_1355,1,Clickbait,Báo Mới,Other,2025-06-23 07:31:00.000,test
article_1651,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:31:00.000,test
article_1053,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:32:00.000,test
article_1693,0,Non-clickbait,VnExpress,Thể thao,2025-06-23 07:32:00.000,test
article_1244,1,Clickbait,VietNamNet,Giáo dục & Học đường,2025-06-23 07:33:00.000,test
article_2585,0,Non-clickbait,Thanh Niên,Other,2025-06-23 07:33:00.000,test
article_1933,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:33:21.000,test
article_1354,1,Clickbait,Báo Mới,Other,2025-06-23 07:33:31.000,test
article_0423,1,Clickbait,Kênh14,Thể thao,2025-06-23 07:34:00.000,test
article_1052,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:34:01.000,test
article_2192,0,Non-clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 07:34:47.000,test
article_1353,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:35:00.000,test
article_2191,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:35:26.000,test
article_1919,1,Clickbait,Báo Mới,Thể thao,2025-06-23 07:35:47.000,test
article_1932,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:35:57.000,test
article_2828,1,Clickbait,Thanh Niên,Other,2025-06-23 07:37:00.000,test
article_2975,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 07:37:29.000,test
article_1350,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:39:00.000,test
article_1351,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:39:00.000,test
article_1352,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:39:00.000,test
article_2190,0,Non-clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 07:39:22.000,test
article_1349,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:40:00.000,test
article_1968,0,Non-clickbait,VnExpress,Other,2025-06-23 07:40:00.000,test
article_1348,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:40:26.000,test
article_1931,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 07:41:00.000,test
article_2887,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-23 07:42:00.000,test
article_1347,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:42:43.000,test
article_1346,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:43:42.000,test
article_1345,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:44:01.000,test
article_2189,1,Clickbait,Báo Mới,Other,2025-06-23 07:45:00.000,test
article_1930,1,Clickbait,Báo Mới,Other,2025-06-23 07:46:05.000,test
article_1344,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:46:49.000,test
article_1342,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:47:00.000,test
article_1343,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:47:00.000,test
article_1650,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:47:00.000,test
article_2223,0,Non-clickbait,VnExpress,Other,2025-06-23 07:47:00.000,test
article_1649,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:47:12.000,test
article_1648,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:47:43.000,test
article_1341,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:48:00.000,test
article_1340,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:50:00.000,test
article_1647,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:50:00.000,test
article_2289,0,Non-clickbait,Thanh Niên,Văn hóa & Nghệ thuật,2025-06-23 07:50:00.000,test
article_3480,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 07:51:59.000,test
article_2188,1,Clickbait,Báo Mới,Other,2025-06-23 07:52:00.000,test
article_2738,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:52:00.000,test
article_2886,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-23 07:52:00.000,test
article_1337,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:53:00.000,test
article_1338,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:53:00.000,test
article_1339,1,Clickbait,Báo Mới,Other,2025-06-23 07:53:00.000,test
article_1646,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:53:00.000,test
article_1645,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 07:54:00.000,test
article_2737,1,Clickbait,Báo Mới,Other,2025-06-23 07:54:00.000,test
article_1335,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:56:00.000,test
article_1336,1,Clickbait,Báo Mới,Other,2025-06-23 07:56:00.000,test
article_1334,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:56:49.000,test
article_1644,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:57:00.000,test
article_3587,0,Non-clickbait,Báo Mới,Other,2025-06-23 07:57:00.000,test
article_2187,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 07:57:15.000,test
article_2186,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 07:58:00.000,test
article_1333,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 07:59:00.000,test
article_0422,1,Clickbait,Kênh14,Thể thao,2025-06-23 08:00:00.000,test
article_0693,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 08:00:00.000,test
article_1332,1,Clickbait,Báo Mới,Other,2025-06-23 08:00:00.000,test
article_1929,1,Clickbait,Báo Mới,Thể thao,2025-06-23 08:00:00.000,test
article_2165,0,Non-clickbait,24h,Other,2025-06-23 08:00:00.000,test
article_2183,1,Clickbait,Báo Mới,Other,2025-06-23 08:00:00.000,test
article_2184,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:00:00.000,test
article_2185,0,Non-clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:00:00.000,test
article_2676,0,Non-clickbait,24h,Other,2025-06-23 08:00:00.000,test
article_2693,1,Clickbait,24h,Other,2025-06-23 08:00:00.000,test
article_2736,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:00:00.000,test
article_3162,0,Non-clickbait,24h,Giải trí & Showbiz,2025-06-23 08:00:00.000,test
article_3584,1,Clickbait,24h,Xe & Vận tải,2025-06-23 08:00:00.000,test
article_3694,1,Clickbait,24h,Sức khỏe & Đời sống,2025-06-23 08:00:00.000,test
article_3753,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-23 08:00:00.000,test
article_1643,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:00:20.000,test
article_1331,1,Clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 08:00:31.000,test
article_2735,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:00:52.000,test
article_2182,1,Clickbait,Báo Mới,Other,2025-06-23 08:01:07.000,test
article_2181,1,Clickbait,Báo Mới,Other,2025-06-23 08:01:10.000,test
article_1329,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 08:02:00.000,test
article_1330,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 08:02:00.000,test
article_1327,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:03:00.000,test
article_1328,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:03:00.000,test
article_1928,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:04:00.000,test
article_2426,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:04:00.000,test
article_1326,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 08:04:26.000,test
article_1325,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:05:00.000,test
article_1324,0,Non-clickbait,Báo Mới,Kinh doanh & Kinh tế,2025-06-23 08:05:04.000,test
article_3726,1,Clickbait,24h,Du lịch & Ẩm thực,2025-06-23 08:06:00.000,test
article_2180,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:08:00.000,test
article_3373,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:09:00.000,test
article_1642,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:09:39.000,test
article_0970,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 08:10:00.000,test
article_1641,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:10:51.000,test
article_3279,0,Non-clickbait,VnExpress,Other,2025-06-23 08:11:00.000,test
article_1640,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:12:00.000,test
article_1828,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 08:12:00.000,test
article_2973,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:12:00.000,test
article_1959,1,Clickbait,VnExpress,Other,2025-06-23 08:14:00.000,test
article_2734,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:14:00.000,test
article_3096,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:14:00.000,test
article_2278,1,Clickbait,Tuổi Trẻ,Giải trí & Showbiz,2025-06-23 08:15:00.000,test
article_2733,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:15:43.000,test
article_3095,1,Clickbait,Thanh Niên,Other,2025-06-23 08:16:00.000,test
article_2423,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:17:02.000,test
article_2179,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:20:47.000,test
article_2222,0,Non-clickbait,VnExpress,Other,2025-06-23 08:21:00.000,test
article_3023,0,Non-clickbait,VnExpress,Other,2025-06-23 08:21:00.000,test
article_1865,1,Clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:22:00.000,test
article_2643,0,Non-clickbait,SaoStar,Công nghệ & Khoa học,2025-06-23 08:22:52.672,test
article_2080,1,Clickbait,VietNamNet,Sức khỏe & Đời sống,2025-06-23 08:23:00.000,test
article_3093,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:23:00.000,test
article_3094,1,Clickbait,Thanh Niên,Other,2025-06-23 08:23:00.000,test
article_2178,1,Clickbait,Báo Mới,Other,2025-06-23 08:24:27.000,test
article_2177,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:24:39.000,test
article_1927,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:25:09.000,test
article_2483,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:26:00.000,test
article_2482,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:26:54.000,test
article_3479,1,Clickbait,Báo Mới,Xe & Vận tải,2025-06-23 08:27:00.000,test
article_2732,1,Clickbait,Báo Mới,Other,2025-06-23 08:27:04.000,test
article_1639,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:28:00.000,test
article_2481,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:28:00.000,test
article_2707,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:28:00.000,test
article_2480,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:28:24.000,test
article_2176,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:28:25.000,test
article_1637,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:29:00.000,test
article_1638,0,Non-clickbait,Báo Mới,Giáo dục & Học đường,2025-06-23 08:29:00.000,test
article_2478,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:29:00.000,test
article_2479,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:29:00.000,test
article_3092,0,Non-clickbait,Thanh Niên,Other,2025-06-23 08:29:00.000,test
article_2477,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:29:23.000,test
article_0421,1,Clickbait,Kênh14,Thể thao,2025-06-23 08:30:00.000,test
article_2368,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2025-06-23 08:30:00.000,test
article_2731,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:30:00.000,test
article_2540,0,Non-clickbait,Tuổi Trẻ,Thể thao,2025-06-23 08:31:26.000,test
article_3278,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:32:39.000,test
article_2546,0,Non-clickbait,Tuổi Trẻ,Thể thao,2025-06-23 08:32:54.000,test
article_2171,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:33:00.000,test
article_1926,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:33:24.000,test
article_2476,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:34:00.000,test
article_3277,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 08:34:00.000,test
article_2730,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:35:00.000,test
article_2538,0,Non-clickbait,Tuổi Trẻ,Thể thao,2025-06-23 08:35:20.000,test
article_1866,1,Clickbait,SaoStar,Sức khỏe & Đời sống,2025-06-23 08:38:33.903,test
article_2474,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:39:00.000,test
article_2475,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:39:00.000,test
article_2972,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:40:00.000,test
article_2473,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:41:25.000,test
article_2472,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:42:00.000,test
article_2729,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:42:00.000,test
article_3276,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 08:42:00.000,test
article_2470,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:43:00.000,test
article_2471,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:43:00.000,test
article_2728,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:43:00.000,test
article_1920,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:44:37.000,test
article_2175,1,Clickbait,Báo Mới,Other,2025-06-23 08:45:00.000,test
article_2469,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:47:00.000,test
article_2107,0,Non-clickbait,SaoStar,Giáo dục & Học đường,2025-06-23 08:47:09.748,test
article_3372,1,Clickbait,Thanh Niên,Other,2025-06-23 08:48:00.000,test
article_3275,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:48:08.000,test
article_2220,0,Non-clickbait,VnExpress,Other,2025-06-23 08:49:00.000,test
article_2468,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:49:00.000,test
article_1864,0,Non-clickbait,Kênh14,Giáo dục & Học đường,2025-06-23 08:50:00.000,test
article_2467,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:50:00.000,test
article_3274,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 08:51:00.000,test
article_1924,0,Non-clickbait,Báo Mới,Thể thao,2025-06-23 08:51:17.000,test
article_2727,1,Clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 08:52:00.000,test
article_3585,1,Clickbait,Báo Mới,Other,2025-06-23 08:52:00.000,test
article_1923,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:53:00.000,test
article_2466,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:53:00.000,test
article_3346,0,Non-clickbait,Tuổi Trẻ,Chính trị & An ninh,2025-06-23 08:53:19.000,test
article_2465,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:53:27.000,test
article_2584,1,Clickbait,Thanh Niên,Other,2025-06-23 08:55:00.000,test
article_3478,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 08:55:00.000,test
article_3347,1,Clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-23 08:55:46.000,test
article_3470,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 08:57:00.000,test
article_3477,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 08:57:00.000,test
article_1964,0,Non-clickbait,VnExpress,Other,2025-06-23 08:58:00.000,test
article_2174,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 08:58:00.000,test
article_2463,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:58:00.000,test
article_2464,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:58:00.000,test
article_2843,1,Clickbait,Thanh Niên,Other,2025-06-23 08:58:00.000,test
article_2461,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 08:59:00.000,test
article_2462,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:59:00.000,test
article_2675,0,Non-clickbait,24h,Other,2025-06-23 08:59:00.000,test
article_3271,0,Non-clickbait,Báo Mới,Other,2025-06-23 08:59:37.000,test
article_0420,1,Clickbait,Kênh14,Thể thao,2025-06-23 09:00:00.000,test
article_2422,1,Clickbait,24h,Công nghệ & Khoa học,2025-06-23 09:00:00.000,test
article_2460,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:00:00.000,test
article_2459,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:00:35.000,test
article_2758,1,Clickbait,VnExpress,Other,2025-06-23 09:01:00.000,test
article_2885,1,Clickbait,VietNamNet,Xe & Vận tải,2025-06-23 09:01:00.000,test
article_2458,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:02:00.000,test
article_3270,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:02:00.000,test
article_3269,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:02:14.000,test
article_2457,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:04:00.000,test
article_2726,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:04:00.000,test
article_3468,0,Non-clickbait,Báo Mới,Xe & Vận tải,2025-06-23 09:04:43.000,test
article_2456,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:04:52.000,test
article_3268,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:05:00.000,test
article_2455,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:05:33.000,test
article_2170,1,Clickbait,Báo Mới,Giải trí & Showbiz,2025-06-23 09:06:00.000,test
article_2582,0,Non-clickbait,Thanh Niên,Giải trí & Showbiz,2025-06-23 09:07:00.000,test
article_2725,1,Clickbait,Báo Mới,Other,2025-06-23 09:08:28.000,test
article_0969,1,Clickbait,Kênh14,Giải trí & Showbiz,2025-06-23 09:09:00.000,test
article_2454,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:09:00.000,test
article_2724,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:09:00.000,test
article_3267,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:09:01.000,test
article_2453,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:11:00.000,test
article_2218,0,Non-clickbait,VnExpress,Other,2025-06-23 09:12:00.000,test
article_2452,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:12:00.000,test
article_2424,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:13:00.000,test
article_2451,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:14:00.000,test
article_2450,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:14:46.000,test
article_2449,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:15:00.000,test
article_3266,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:15:00.000,test
article_0144,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2025-06-23 09:16:00.000,test
article_2581,0,Non-clickbait,Thanh Niên,Other,2025-06-23 09:18:00.000,test
article_3265,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:18:00.000,test
article_2447,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:20:00.000,test
article_2448,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:20:00.000,test
article_2723,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:20:00.000,test
article_3264,1,Clickbait,Báo Mới,Other,2025-06-23 09:20:00.000,test
article_3354,0,Non-clickbait,Tuổi Trẻ,Sức khỏe & Đời sống,2025-06-23 09:20:00.000,test
article_2446,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:20:02.000,test
article_3586,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:20:45.000,test
article_2445,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:21:00.000,test
article_0143,1,Clickbait,Kênh14,Sức khỏe & Đời sống,2025-06-23 09:22:00.000,test
article_2444,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:22:00.000,test
article_2722,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:22:00.000,test
article_2443,1,Clickbait,Báo Mới,Other,2025-06-23 09:23:00.000,test
article_3263,0,Non-clickbait,Báo Mới,Sức khỏe & Đời sống,2025-06-23 09:23:00.000,test
article_2721,0,Non-clickbait,Báo Mới,Công nghệ & Khoa học,2025-06-23 09:23:49.000,test
article_2442,0,Non-clickbait,Báo Mới,Chính trị & An ninh,2025-06-23 09:25:05.000,test
article_2441,0,Non-clickbait,Báo Mới,Other,2025-06-23 09:26:00.000,test
article_2756,1,Clickbait,VnExpress,Other,2025-06-23 09:26:00.000,test
